status,lead_time,lenght_of_stay,adult_count,child_count,available_units,completed_entry_forms_count,product_count,reservation_net_value,total_adr,espera_dias,espera_zona_roja,ratio_asistencia,recurrence,libere_community,bought_products,returning_inhabitant,mes_estancia,altitud,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presMax,presMin,hrMedia,status_num,origin_direct_channel,origin_email,origin_in_person,origin_telephone,requested_category_Hostel room,requested_category_One bedroom apartment,requested_category_One bedroom apartment superior,requested_category_Studio,requested_category_Studio superior,requested_category_Three bedroom apartment,requested_category_Three bedroom apartment superior,requested_category_Two bedroom apartment,requested_category_Two bedroom apartment superior,asset_type_apartment,asset_type_hostel,brand_libere,business_segment_Business Individual,business_segment_Leisure Group,business_segment_Leisure Individual,business_segment_MICE Group,business_segment_MICE Individual,business_segment_Mid Stay,business_segment_Travel Group,business_segment_Travel Individual,rate_type_Mid Stay,rate_type_Non Refundable,estacion_estancia_Otoño,estacion_estancia_Primavera,estacion_estancia_Verano,provincia_BIZKAIA,provincia_CORDOBA,provincia_GIPUZKOA,provincia_GRANADA,provincia_MADRID,provincia_MALAGA,provincia_NAVARRA,provincia_VALENCIA
checked_out,0,1,2,3,120,2.0,2,169.96,169.96,0,0,2.5,1,no,yes,no,8,513,26.3,0.0,17.4,35.2,2.0,2.2,10.3,9.8,958.4,952.8,64.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,0,1,3,2,120,3.0,2,219.92,219.92,0,0,1.6666666666666667,1,no,yes,no,8,513,26.3,0.0,17.4,35.2,2.0,2.2,10.3,9.8,958.4,952.8,64.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,0,1,2,3,120,2.0,0,207.19,207.19,-1,0,2.5,1,no,no,no,8,513,26.3,0.0,17.4,35.2,2.0,2.2,10.3,9.8,958.4,952.8,64.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,9,4,5,0,120,5.0,6,752.65,188.16,8,0,1.0,1,yes,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,86,2,2,2,120,2.0,0,301.91,150.96,85,1,2.0,2,yes,no,yes,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,47,3,3,1,120,3.0,0,331.8,110.6,47,1,1.3333333333333333,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,46,3,4,0,120,4.0,0,331.8,110.6,45,1,1.0,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,41,2,4,0,120,4.0,3,264.92,132.46,40,1,1.0,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,38,4,3,0,120,3.0,5,585.76,146.44,38,1,1.0,1,yes,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,35,2,2,1,120,2.0,2,225.82,112.91,35,1,1.5,1,yes,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
cancelled,34,2,2,3,120,0.0,0,409.86,204.93,34,1,,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,32,4,3,0,120,3.0,0,506.74,126.69,31,1,1.0,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
cancelled,29,2,2,2,120,0.0,0,287.28,143.64,28,1,,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
cancelled,27,5,2,2,120,0.0,0,700.01,140.0,26,1,,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,26,2,2,2,120,2.0,2,284.0,142.0,26,1,2.0,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,26,2,3,1,120,3.0,0,287.28,143.64,26,1,1.3333333333333333,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
cancelled,21,2,5,0,120,0.0,0,409.86,204.93,20,1,,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,20,2,2,1,120,2.0,1,376.79,188.4,20,1,1.5,1,yes,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
cancelled,17,2,2,0,120,0.0,0,248.98,124.49,17,0,,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
cancelled,17,1,2,1,120,0.0,0,143.64,143.64,17,0,,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,17,1,4,0,120,4.0,1,128.64,128.64,17,0,1.0,2,yes,yes,yes,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,17,3,3,0,120,3.0,2,354.22,118.07,16,0,1.0,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,16,2,2,2,120,2.0,2,258.55,129.28,15,0,2.0,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
cancelled,15,2,1,3,120,0.0,2,314.56,157.28,14,0,,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
cancelled,15,2,3,1,120,3.0,2,314.56,157.28,14,0,1.3333333333333333,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
cancelled,15,1,2,0,120,2.0,1,33.37,33.37,14,0,1.0,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,14,1,3,0,120,3.0,0,143.64,143.64,14,0,1.0,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,14,2,2,0,120,2.0,1,204.54,102.27,13,0,1.0,2,yes,yes,yes,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
cancelled,13,2,2,0,120,0.0,2,230.0,115.0,12,0,,1,yes,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,12,1,2,0,120,2.0,0,124.49,124.49,12,0,1.0,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,12,1,2,2,120,2.0,2,203.64,203.64,12,0,2.0,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,12,2,2,2,120,2.0,0,275.79,137.9,11,0,2.0,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,11,2,4,2,120,4.0,6,432.1,216.05,10,0,1.5,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,10,2,2,0,120,2.0,4,316.71,158.36,10,0,1.0,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
cancelled,10,1,2,0,120,0.0,1,33.37,33.37,10,0,,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,10,2,5,0,120,5.0,0,337.09,168.55,9,0,1.0,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,9,1,2,3,120,2.0,0,226.22,226.22,8,0,2.5,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,8,2,4,0,120,4.0,0,274.0,137.0,8,0,1.0,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,7,2,3,0,120,3.0,1,304.44,152.22,7,0,1.0,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,7,2,2,0,120,2.0,0,247.28,123.64,6,0,1.0,1,yes,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,6,1,2,2,120,2.0,0,116.59,116.59,6,0,2.0,1,yes,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,5,1,2,2,120,2.0,1,155.44,155.44,5,0,2.0,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,5,1,4,0,120,4.0,1,141.78,141.78,4,0,1.0,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,5,1,2,3,120,2.0,1,167.23,167.23,4,0,2.5,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,4,1,3,1,120,3.0,0,108.3,108.3,4,0,1.3333333333333333,1,yes,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,4,1,2,1,120,2.0,1,156.35,156.35,3,0,1.5,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,3,1,3,0,120,3.0,0,128.53,128.53,3,0,1.0,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,3,1,2,2,120,2.0,1,136.37,136.37,3,0,2.0,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,3,4,2,1,120,2.0,0,558.46,139.62,3,0,1.5,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,3,2,2,2,120,2.0,3,299.46,149.73,3,0,2.0,2,no,yes,yes,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,2,3,2,0,120,2.0,0,342.5,114.17,2,0,1.0,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,2,3,3,0,120,3.0,3,433.02,144.34,2,0,1.0,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,2,1,2,0,120,2.0,0,118.18,118.18,1,0,1.0,2,yes,no,yes,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,2,1,4,0,120,4.0,1,141.78,141.78,1,0,1.0,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,1,2,3,0,120,3.0,0,317.13,158.57,1,0,1.0,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,1,1,2,2,120,2.0,1,128.24,128.24,1,0,2.0,1,yes,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,1,1,2,2,120,2.0,1,158.18,158.18,0,0,2.0,2,no,yes,yes,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,1,1,2,2,120,2.0,0,145.45,145.45,0,0,2.0,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
cancelled,1,1,2,2,120,0.0,0,169.14,169.14,0,0,,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,1,1,3,1,120,3.0,0,187.93,187.93,0,0,1.3333333333333333,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,0,1,2,1,120,2.0,0,169.14,169.14,0,0,1.5,1,no,no,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,0,3,2,0,120,2.0,6,522.04,174.01,0,0,1.0,1,no,yes,no,8,513,26.2,0.0,15.4,37.1,23.0,3.6,12.8,8.5,956.7,953.0,44.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,46,4,2,1,120,2.0,1,378.14,94.54,46,1,1.5,1,no,yes,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,56,5,2,2,120,2.0,1,494.13,98.83,56,1,2.0,1,no,yes,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
cancelled,40,5,3,1,120,0.0,0,595.63,119.13,39,1,,1,no,no,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
cancelled,39,7,3,1,120,0.0,0,791.6,113.09,38,1,,1,no,no,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,28,5,4,0,120,4.0,5,628.36,125.67,27,1,1.0,1,no,yes,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,24,2,2,1,120,2.0,2,194.07,97.04,23,1,1.5,1,no,yes,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,24,2,2,0,120,2.0,2,197.72,98.86,23,1,1.0,1,no,yes,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,23,3,4,0,120,4.0,3,576.0,192.0,23,1,1.0,1,no,yes,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,20,2,2,1,120,2.0,1,281.53,140.77,19,1,1.5,1,no,yes,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
cancelled,19,1,2,0,120,0.0,0,259.2,259.2,18,1,,1,no,no,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,17,2,5,0,120,5.0,0,361.98,180.99,17,0,1.0,1,no,no,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,17,3,3,0,120,3.0,0,380.92,126.97,16,0,1.0,1,yes,no,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,9,1,4,0,120,4.0,1,158.61,158.61,9,0,1.0,1,no,yes,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
checked_out,8,1,2,2,120,2.0,2,144.02,144.02,7,0,2.0,1,no,yes,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,8,1,4,0,120,4.0,0,131.29,131.29,7,0,1.0,1,no,no,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,7,1,4,0,120,4.0,0,131.29,131.29,7,0,1.0,1,no,no,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
checked_out,7,1,3,2,120,3.0,0,188.37,188.37,7,0,1.6666666666666667,1,no,no,no,8,513,26.0,0.0,15.1,37.0,99.0,2.8,9.7,13.2,962.2,956.7,52.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
