lead_time,lenght_of_stay,adult_count,child_count,available_units,completed_entry_forms_count,product_count,reservation_net_value,total_adr,espera_dias,recurrence,ratio_asistencia,tmed,prec,sol,bought_products,returning_inhabitant,libere_community,es_finde,es_festivo,asset_type_aparthotel,asset_type_apartment,asset_type_hostel,business_segment_Business Group,business_segment_Business Individual,business_segment_Leisure Group,business_segment_Leisure Individual,business_segment_MICE Group,business_segment_MICE Individual,business_segment_Mid Stay,business_segment_Travel Group,business_segment_Travel Individual,rate_type_Flexible,rate_type_Mid Stay,rate_type_Non Refundable,origin_channel_manager,origin_direct_channel,origin_email,origin_in_person,origin_telephone,provincia_ARABA/ALAVA,provincia_BIZKAIA,provincia_CORDOBA,provincia_GIPUZKOA,provincia_GRANADA,provincia_MADRID,provincia_MALAGA,provincia_NAVARRA,provincia_VALENCIA,mes_estancia_1,mes_estancia_2,mes_estancia_3,mes_estancia_4,mes_estancia_5,mes_estancia_6,mes_estancia_7,mes_estancia_8,mes_estancia_9,mes_estancia_10,mes_estancia_11,mes_estancia_12
1.791759469228055,3,2,0,120,2.0,0,5.434289528071251,4.34432476748987,4,1,0.6931471805599453,7.4,3.3843902633457743,0.0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.6094379124341003,4,2,0,120,2.0,0,5.292852461116969,3.9215772182329576,3,3,0.6931471805599453,7.4,3.3843902633457743,0.0,0,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.6094379124341003,1,1,0,120,1.0,1,4.245347435758628,4.245347435758628,3,2,0.6931471805599453,7.4,3.3843902633457743,0.0,1,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.3862943611198906,1,1,0,120,1.0,0,4.095843438345836,4.095843438345836,3,10,0.6931471805599453,7.4,3.3843902633457743,0.0,0,1,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.3862943611198906,1,1,0,120,1.0,0,3.7567717201568547,3.7567717201568547,2,7,0.6931471805599453,7.4,3.3843902633457743,0.0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.0986122886681098,5,2,2,120,2.0,5,6.2173842413689435,4.615912282519994,1,1,1.0986122886681098,7.4,3.3843902633457743,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.0986122886681098,1,2,0,120,2.0,1,3.958524839079566,3.958524839079566,1,2,0.6931471805599453,7.4,3.3843902633457743,0.0,1,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.6931471805599453,2,2,0,120,2.0,2,4.93014804318357,4.244200317766478,1,1,0.6931471805599453,7.4,3.3843902633457743,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.6931471805599453,2,1,0,120,1.0,0,4.826391891739602,4.141228148120951,0,5,0.6931471805599453,7.4,3.3843902633457743,0.0,0,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.6931471805599453,1,1,1,120,0.0,2,4.378645926514404,4.378645926514404,0,9,0.6931471805599453,7.4,3.3843902633457743,0.0,1,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.6931471805599453,4,4,0,120,4.0,0,5.956795459572689,4.5782100044053085,0,1,0.6931471805599453,7.4,3.3843902633457743,0.0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.6931471805599453,1,2,0,120,2.0,0,4.242908235180575,4.242908235180575,0,1,0.6931471805599453,7.4,3.3843902633457743,0.0,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.6931471805599453,10,2,1,120,2.0,11,6.569972183560823,4.27999390910873,0,1,0.9162907318741551,7.4,3.3843902633457743,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,3,1,0,120,1.0,0,5.112168494919695,4.025530246221741,0,4,0.6931471805599453,7.4,3.3843902633457743,0.0,0,1,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,1,1,120,0.0,1,4.339119133662605,4.339119133662605,0,9,0.6931471805599453,7.4,3.3843902633457743,0.0,1,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,1,0,120,1.0,1,4.357733942104837,4.357733942104837,-1,1,0.6931471805599453,7.4,3.3843902633457743,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.791759469228055,1,4,0,120,4.0,1,4.324397521837245,4.324397521837245,4,1,0.6931471805599453,6.3,0.7884573603642702,4.2,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.6931471805599453,1,3,0,120,3.0,1,4.35491234218231,4.35491234218231,0,1,0.6931471805599453,6.3,0.7884573603642702,4.2,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.6094379124341003,1,3,0,120,3.0,1,4.29714934254078,4.29714934254078,3,1,0.6931471805599453,6.3,0.7884573603642702,4.2,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.970291913552122,3,2,0,120,0.0,0,4.9486889658772695,3.8640924716705958,52,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.367295829986474,1,1,0,120,0.0,1,4.163715140146772,4.163715140146772,27,2,0.6931471805599453,6.3,0.7884573603642702,4.2,1,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.367295829986474,1,1,0,120,0.0,1,4.163715140146772,4.163715140146772,27,2,0.6931471805599453,6.3,0.7884573603642702,4.2,1,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.332204510175204,1,2,0,120,0.0,0,4.107425301760631,4.107425301760631,26,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.995732273553991,4,2,0,120,2.0,1,5.438209735199927,4.064915751531289,19,1,0.6931471805599453,6.3,0.7884573603642702,4.2,1,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.9444389791664403,2,2,0,120,2.0,0,4.8724454486622095,4.186923743515194,18,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.1972245773362196,1,3,0,120,3.0,0,4.0347714706871995,4.0347714706871995,7,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0794415416798357,1,3,0,120,3.0,0,4.063025878964673,4.063025878964673,7,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.9459101490553132,1,3,0,120,3.0,0,4.490432508517668,4.490432508517668,6,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.9459101490553132,1,3,0,120,3.0,0,4.063025878964673,4.063025878964673,5,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.791759469228055,3,2,2,120,2.0,1,5.018801856762649,3.9333930311643384,4,1,1.0986122886681098,6.3,0.7884573603642702,4.2,1,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.6094379124341003,1,2,0,120,2.0,0,3.9514360077849813,3.9514360077849813,4,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.6094379124341003,1,2,1,120,2.0,2,4.284689401784925,4.284689401784925,3,1,0.9162907318741551,6.3,0.7884573603642702,4.2,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.3862943611198906,1,2,0,120,2.0,0,4.046204186894165,4.046204186894165,3,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.0986122886681098,3,1,0,120,1.0,0,5.1553703572281036,4.068171687918078,1,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.6931471805599453,1,2,0,120,2.0,0,4.2414706271123945,4.2414706271123945,1,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.6931471805599453,2,1,0,120,1.0,0,4.502805179310063,3.8207845249938748,1,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.6931471805599453,2,1,0,120,1.0,0,4.758406161886949,4.073801660990771,0,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,1,0,120,1.0,0,3.818371449346691,3.818371449346691,0,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,2,1,0,120,1.0,2,5.029784112935016,4.343155860284888,0,4,0.6931471805599453,6.3,0.7884573603642702,4.2,1,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,3,2,0,120,2.0,0,5.231589784497327,4.143610803525019,0,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,2,1,0,120,1.0,0,4.848978737745885,4.163715140146772,-1,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,2,0,120,2.0,0,4.338597076746545,4.338597076746545,-1,1,0.6931471805599453,6.3,0.7884573603642702,4.2,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.772588722239781,5,2,0,120,0.0,0,4.202600880991953,2.6511270537025893,14,1,0.6931471805599453,1.0,3.039749158970765,0.0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.772588722239781,4,3,0,120,3.0,0,5.464213088260122,4.0905038628361625,14,1,0.6931471805599453,1.0,3.039749158970765,0.0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.6390573296152584,2,3,0,120,3.0,2,4.9384946163185734,4.252487263318897,12,1,0.6931471805599453,1.0,3.039749158970765,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0794415416798357,1,2,0,120,2.0,0,3.8117605834897517,3.8117605834897517,6,1,0.6931471805599453,1.0,3.039749158970765,0.0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.9459101490553132,1,2,0,120,2.0,1,4.147411283158793,4.147411283158793,5,1,0.6931471805599453,1.0,3.039749158970765,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.791759469228055,2,1,0,120,1.0,0,4.636959508477498,3.953548752256644,5,2,0.6931471805599453,1.0,3.039749158970765,0.0,0,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.0986122886681098,1,1,0,120,1.0,0,4.047078236421011,4.047078236421011,1,1,0.6931471805599453,1.0,3.039749158970765,0.0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,4,2,2,120,0.0,1,4.264368591205649,2.9193910402972683,0,6,0.6931471805599453,1.0,3.039749158970765,0.0,1,1,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,4,2,2,120,2.0,1,5.821120967073434,4.443709519861466,0,6,1.0986122886681098,1.0,3.039749158970765,0.0,1,1,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,4,0,120,4.0,1,4.362716386139382,4.362716386139382,0,1,0.6931471805599453,1.0,3.039749158970765,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,3,0,120,3.0,1,4.355554314342767,4.355554314342767,0,1,0.6931471805599453,1.0,3.039749158970765,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,2,2,120,2.0,2,5.179139608718707,5.179139608718707,0,1,1.0986122886681098,1.0,3.039749158970765,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,1,0,120,0.0,0,4.177152673409416,4.177152673409416,0,1,0.6931471805599453,1.0,3.039749158970765,0.0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,2,0,120,1.0,0,4.2153815572649345,4.2153815572649345,0,1,1.0986122886681098,1.0,3.039749158970765,0.0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,1,0,120,1.0,0,4.126650396974016,4.126650396974016,0,1,0.6931471805599453,1.0,3.039749158970765,0.0,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,1,0,120,1.0,0,4.1596640283427435,4.1596640283427435,-1,1,0.6931471805599453,1.0,3.039749158970765,0.0,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,1,0,120,1.0,0,4.210051369934071,4.210051369934071,-1,1,0.6931471805599453,1.0,3.039749158970765,0.0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,2,0,120,2.0,1,4.340944189572651,4.340944189572651,-1,1,0.6931471805599453,1.0,3.039749158970765,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.6931471805599453,4,1,0,120,1.0,0,5.555475796449524,4.180675151973121,0,5,0.6931471805599453,4.2,2.501435951739211,0.0,0,1,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.3862943611198906,2,2,0,120,2.0,3,5.083637893645957,4.396668911410751,2,1,0.6931471805599453,4.2,2.501435951739211,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.6931471805599453,1,2,0,120,2.0,0,4.154969184038536,4.154969184038536,0,2,0.6931471805599453,4.2,2.501435951739211,0.0,0,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.442651256490317,3,2,2,120,2.0,1,6.218241489654613,5.1236067727554175,84,1,1.0986122886681098,4.2,2.501435951739211,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.1354942159291497,1,1,0,120,1.0,0,4.642273273939594,4.642273273939594,22,45,0.6931471805599453,4.2,2.501435951739211,0.0,0,1,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.091042453358316,1,2,2,120,0.0,1,4.179757440070231,4.179757440070231,20,1,0.6931471805599453,4.2,2.501435951739211,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.302585092994046,1,4,0,120,4.0,0,4.014760082879258,4.014760082879258,9,1,0.6931471805599453,4.2,2.501435951739211,0.0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.302585092994046,1,2,0,120,2.0,0,3.8117605834897517,3.8117605834897517,8,1,0.6931471805599453,4.2,2.501435951739211,0.0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.1972245773362196,6,1,0,120,1.0,1,5.9724601011802845,4.193435464866331,8,1,0.6931471805599453,4.2,2.501435951739211,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.9459101490553132,1,2,1,120,2.0,2,3.8960968548778867,3.8960968548778867,6,1,0.9162907318741551,4.2,2.501435951739211,0.0,1,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.9459101490553132,1,3,2,120,3.0,2,4.529152699564175,4.529152699564175,6,2,0.9808292530117262,4.2,2.501435951739211,0.0,1,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.9459101490553132,3,2,0,120,2.0,0,5.778426017651967,4.686012573832192,5,1,0.6931471805599453,4.2,2.501435951739211,0.0,0,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.6094379124341003,1,1,0,120,1.0,0,3.8437441646748516,3.8437441646748516,4,2,0.6931471805599453,4.2,2.501435951739211,0.0,0,1,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.3862943611198906,1,1,0,120,1.0,0,3.8684890034044175,3.8684890034044175,2,7,0.6931471805599453,4.2,2.501435951739211,0.0,0,1,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,1,0,120,1.0,1,4.141546163706395,4.141546163706395,0,1,0.6931471805599453,4.2,2.501435951739211,0.0,1,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,4,0,120,4.0,0,4.154969184038536,4.154969184038536,0,1,0.6931471805599453,4.2,2.501435951739211,0.0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,2,2,0,120,2.0,0,4.917276542350397,4.231494400369335,-1,1,0.6931471805599453,4.2,2.501435951739211,0.0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,1,0,120,1.0,0,4.101320175958526,4.101320175958526,-1,1,0.6931471805599453,4.2,2.501435951739211,0.0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,1,2,0,120,2.0,1,4.2414706271123945,4.2414706271123945,-1,1,0.6931471805599453,4.2,2.501435951739211,0.0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.772588722239781,3,2,1,120,2.0,2,5.3136492305450185,4.224787858247391,15,1,0.9162907318741551,3.1,0.0,4.1,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.700480365792417,2,2,0,120,0.0,0,4.596936381060988,3.9138213873695253,108,1,0.6931471805599453,3.1,0.0,4.1,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.700480365792417,2,2,0,120,0.0,0,4.596936381060988,3.9138213873695253,108,1,0.6931471805599453,3.1,0.0,4.1,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.143134726391533,2,4,0,120,0.0,0,4.6166045636137545,3.9333930311643384,61,1,0.6931471805599453,3.1,0.0,4.1,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.6888794541139363,2,2,0,120,0.0,0,4.1588830833596715,3.481240089335692,38,1,0.6931471805599453,3.1,0.0,4.1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
