ubicacion,fecha,puntuacion,titulo_comentario,comentario_negativo,comentario_positivo,etiquetas,cantidad_comentarios,nacionalidad
Vitoria,Escrito en 3 de agosto de 2024,"9,0",Susana,,"Moderno, limpio, centrico y practico.",Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 2 de agosto de 2024,10,Reme,No puede señalar ningun aspecto negativo.,"La ubicación buenísima, la limpieza excelente, y el trato del personal excelente. 
Un apartamento a recomendar.",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 4 noches | Enviado por móvil,2 comentarios,España
Vitoria,Escrito en 2 de agosto de 2024,10,María,Nada! Estaba todo bien,La ubicación!,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,1 comentario,España
Vitoria,Escrito en 2 de agosto de 2024,"7,0",David,El sofá cama fue horrible. No se sujetaba siendo inestable e incómodo. Me parece muy caro para lo que se ofrece,"El diseño moderno, nuevo, limpio",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,11 comentarios,España
Vitoria,Escrito en 1 de agosto de 2024,"7,0",Helena,"Sofá muy ajado e incómodo. Como cama, aunque esta vez no lo he usado, es una tortura.
El menaje de cocina es muy justo","Espacio. Camas muy cómodas. Climatización excelente. Baño amplio y cómodo con buena ducha. Cocina bien resuelta, con lavadora/secadora , lavavajillas y horno",Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 6 noches | Enviado por móvil,24 comentarios,España
Vitoria,Escrito en 1 de agosto de 2024,"9,0",Beatrice,Por decir algo: me hubiera gustado que las ventanas se pudieran abrir un poco más... Pero realmente todo es estupendo.,"El apartamento es muy nuevo y cómodo, estupenda la situación. El check in automático funcionó perfectamente. Para 4 personas es una opción ideal.",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,28 comentarios,España
Vitoria,Escrito en 30 de julio de 2024,"8,0",Montse,Podría facilitar cápsulas de café de cortesia.,Muy limpio y práctico,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,14 comentarios,España
Vitoria,Escrito en 30 de julio de 2024,10,Leticia,,"Iluminación, amplitud y equipamiento muy completo. Ideal para familias con bebés.",Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 30 de julio de 2024,10,Esther,"No es céntrico, pero está en una zona comercial buena y a 10 minutos del centro.","El apartamento está súper nuevo, limpio y totalmente acondicionado con todo tipo de detalles. Es super cómodo estar allí, te sientes en casa.",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,15 comentarios,España
Vitoria,Escrito en 30 de julio de 2024,"9,0",Ana,"El sofá cama para dormir necesita una revisión.  Te clavas todo y no lo veo muy estable.  Faltaban dos sillas, ya que éramos 4 y solo había 2 sillas. Supongo que si lo pides te lo darán, pero solo pasaba una noche.","El apartamento es grande,  buena cama,  limpio, y con el suficiente menaje para cuatro personas. Si es cierto que no hay personal en recepción,  pero si escribes por WhatsApp, en mi caso fue así,  te contestan rápido.  Tuve problemas con la entrada al parking y mi código y enseguida lo arreglaron.",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,10 comentarios,España
Vitoria,Escrito en 30 de julio de 2024,"8,0",Yolanda,El sofá cama no es muy cómodo.,"El apartamento es amplio, esta bien equipado y limpio. La cama doble es muy cómoda.",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 4 noches | Enviado por móvil,14 comentarios,España
Vitoria,Escrito en 29 de julio de 2024,"8,0",Antonio,El sofá cama del comedor no era cómodo.  Estaba deformado,"La ubicación, ascensores amplios, disponer de silla de ducha para discapacidad, nada de ruido en los apartamentos.",Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 3 noches | Enviado por móvil,4 comentarios,España
Vitoria,Escrito en 29 de julio de 2024,"9,0",Sonia,Eramos 4 y habia un sofa cama para 2 y unicamente 2 camas.,Estaba todo nuevo y limpio.,Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,2 comentarios,España
Vitoria,Escrito en 4 de julio de 2024,10,Cesca,No habia ni aceite ni sal,La ubicación,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,28 comentarios,España
Vitoria,Escrito en 4 de julio de 2024,"8,0",Vanessa,"Muy muy JUSTo el espacio para preparar desayuno…. Unico Enchufe para conectar cafetera peligroso …. O cafetera o torradora… 
Sofa cama malísimo para dormir",Ubicacion,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 2 noches | Enviado por móvil,14 comentarios,España
Vitoria,Escrito en 4 de julio de 2024,10,Martí,"El sofá cama realmente incómoda el ambiente y la noche, es difícil de montar y se notan los muelles por la noche. Nosotros dormimos dos noches y aún nos turnamos … si alguien viene más días no lo recomiendo para nada!",Nos encantó la distribución lo iluminado que era y la comodidad de estar en pleno centro.,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,10 comentarios,España
Vitoria,Escrito en 4 de julio de 2024,"9,0",Gonzalo,Mi esposa no pudo viajar por problemas con su pasaporte no pude cambiar las fechas pese a que tenían disponibilidad. Tuve que pagar de nuevo. Al margen de eso el hotel es espectacular.,Espectacular el apart Hotel. No puedo hablar del personal porque es todo automatizado.,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,14 comentarios,Chile
Vitoria,Escrito en 3 de julio de 2024,"9,0",Fe,"No funcionaba el tostador, por decir una pega.Pero todo genial","Todo estupendo, el apartamento muy cómodo, muy limpio, se puede aparcar cerca de forma gratuita.",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,10 comentarios,España
Vitoria,Escrito en 3 de julio de 2024,"8,0",Dr,No había ni unas cápsulas de cafe ni nada de bienvenida.,Buena ubicación y cómodo.,Viaje de ocio | Grupo de amigos | Apartamento de 2 dormitorios | Estancia de 2 noches | Enviado por móvil,19 comentarios,España
Vitoria,Escrito en 2 de julio de 2024,10,M,Nada.,Apartamento nuevo y perfectamente equipado.,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,10 comentarios,España
Vitoria,Escrito en 1 de julio de 2024,"7,0",Maricarmen,El sofá cama no muy cómodo pero sin más,Agradable a la vista  por estar reformado,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,13 comentarios,España
Vitoria,Escrito en 30 de junio de 2024,"9,0",Maria,"El sofà cama no es muy cómodo, está bien para una persona y  una noche pero para más igual se hace incomodo....","La cama de la habitación preincipal muy cómoda, céntrico, muy práctico, limpio, muy nuevo, te dejan detallitos como 2 capsulas de cafe, agua, un set para limpiar los platos. La ducha muy bien. No hay recepcion te dan un codigo para entrar y habitaciones.Silencioso.",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,6 comentarios,España
Vitoria,Escrito en 30 de junio de 2024,"9,0",Manuel,,"Limpieza, situación..",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 27 de junio de 2024,10,Elena,Eché de menos la terraza que entendí que íbamos a tener,Apartamento con todo lo necesario. Colchones cómodos y grandes toallas. Ducha muy bien. Parking no muy caro. Ubicación perfecta tanto para el centro como para el Azkena Rock,Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 3 noches | Enviado por móvil,32 comentarios,España
Vitoria,Escrito en 26 de junio de 2024,10,Fátima,,"Precioso, sencillo, cómodo, céntrico",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 26 de junio de 2024,"7,0",Saida,"El menaje no era muy bueno, faltaban platos pequeños y la tostadora no funcionaba bien",La ubicación y la limpieza,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,17 comentarios,España
Vitoria,Escrito en 24 de junio de 2024,"7,0",Ada,"Los servicios de “early check in” y “late check out” son un timo.
Quisimos entrar antes y contratar el servicio y no nos dieron oportunidad para entrar hasta 10 minutos antes de la entrada oficial y nos lo querían cobrar. Y la salida más tarde, prácticamente igual.","Muy buena ubicación y limpieza, por regla general. El apartamento es bastante completo y la recepción online es súper atenta.",Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 3 noches | Enviado por móvil,5 comentarios,España
Vitoria,Escrito en 22 de junio de 2024,10,Manuel,El check in es todo vía web.. es tedioso introducir todo lo que te piden. Por suerte que una chica en recepción ( no está todo el tiempo ahí) nos ayudó.,"Ubicación, y las apartamentos.",Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 2 noches | Enviado por móvil,3 comentarios,España
Vitoria,Escrito en 20 de junio de 2024,"8,0",Patricia,No teníamos aire y hacía mucho calor y las ventanas no se podían abrir. No teníamos estropajos y jabón o alguna pastilla para dejar el desayuno fregado. En otros sitios que hemos estado dejan un paquete de cortesía para 1 uso y nos hubiera gustado tenerlo para dejar todo bien.,"La ubicación, distribución y comodidad.",Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil,15 comentarios,España
Vitoria,Escrito en 20 de junio de 2024,10,Syra,"Nada, todo me gustó","La decoración y la comodidad La limpieza muy buena Y la ubicación genial",Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,1 comentario,España
Vitoria,Escrito en 20 de junio de 2024,10,Monica,,Todo,Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 17 de junio de 2024,10,Marta,Que no hay recepción. No hay trato humano,,Viaje de ocio | Grupo | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,6 comentarios,España
Vitoria,Escrito en 16 de junio de 2024,"8,0",Evitadinamita,"Mucho de tiempo de espera en los ascensores, por poner un pero.","Ubicación, tamaño de habitación, personal super amable. Tuvimos dos consultas y nos las solucionaron enseguida.",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,1 comentario,España
Vitoria,Escrito en 16 de junio de 2024,"9,0",Lopez,A los alrededores no hay mucho sitio para aparcar y el parking que ofrece el hotel resulta caro.,La ubicación del sitio.,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 2 noches,9 comentarios,España
Vitoria,Escrito en 15 de junio de 2024,"8,0",Arturo,"El check in se indica que se realiza con antelación pero con una foto del DNI y un selfie, lo cual va en contra del reglamento de protección de datos y la política que se aplica en España.  Ya que, de esta forma, toman más datos de los estrictamente necesarios.
Sin embargo, aunque en su web no se informa, al ponerme en contacto con ellos y exponérselo me indicaron que se puede realizar el check in al llegar al alojamiento, en unas tablets, rellenando los datos estrictamente necesarios.","Alojamiento autogestionado, sin personal. Todo automático, con código de acceso",Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 2 noches | Enviado por móvil,37 comentarios,España
Vitoria,Escrito en 14 de junio de 2024,"8,0",Adriana,"Faltaban algunas cosas básicas, como gel lavaplatos o pastillas para el lavavajillas, esponja y bayeta en la cocina, éramos 4 personas y nos dejaron solo 2 Cápsulas de café, son pequeños detalles que valoramos y sentimos que faltaron, una pena, porque del alojamiento en sí, no tenemos nada negativo que decir.",Ubicación y limpieza,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 3 noches | Enviado por móvil,5 comentarios,España
Vitoria,Escrito en 13 de junio de 2024,10,Esteban,,"Amplio, bonito y caminando se llega fácil a cualquier sitio.",Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 3 noches | Enviado por móvil,,
Vitoria,Escrito en 13 de junio de 2024,"8,0",Elizondo,"El sofá cama deja mucho que desear, con el nivel que tienen los apartamentos es un detalle que le resta nota por qué es incomodísimo para dormir","El apartamento muy bien, todo nuevo y con buenos acabados, al detalle",Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,1 comentario,España
Vitoria,Escrito en 28 de abril de 2024,10,Milagros,El sofa cama no era muy comodo.,La limpieza y el personal estuvo pendiente de todo.,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,9 comentarios,España
Vitoria,Escrito en 27 de abril de 2024,10,Marisa,,"Siempre que vamos a Vitoria-Gasteiz nos quedamos allí, así que, evidentemente, nos encanta. Además ya han incluido trapo de cocina en el kit de limpieza 😋",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 3 noches | Enviado por móvil,,
Vitoria,Escrito en 27 de abril de 2024,"8,0",Jose,El sofá cama.,La amplitud de la habitación,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,4 comentarios,España
Vitoria,Escrito en 24 de abril de 2024,"9,0",Marcos,"Habitación de 2 dormitorios y 2 baños para 5 personas, pero una de las habitaciones era individual y había que convertir el sofá del salón en cama, y no tenía almohadas.","Muy bien ubicado a 5 minutos andando del centro de Vitoria y con el tranvía no es necesario utilizar el coche. Justo debajo de los apartamentos hay un supermercado DIA y en la calle trasera un Telepizza, por lo que es fácil organizar comidas y cenas en el apartamento. Menaje de cocina completo para 6: cubiertos, platos, vasos, copas, etc. El desayuno incluido en una cafetería enfrente es cómodo si no conoces la zona, pero poco variado, vimos en la zona otras cafeterías por mejor precio y variedad. En los alrededores hay varios bares de pintxos típicos (Kanijo, Point, Kotarro...)",Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 1 noche,25 comentarios,España
